segment_id,wav_file,path,text
020118_005,020118_005.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_005.wav,﻿som kan gjennomføre en voldelig ekstrem handling 
020118_006,020118_006.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_006.wav,﻿den nordiske motstandsbevegelse 
020118_008,020118_008.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_008.wav,﻿virksomheter som forvalter grunnleggende nasjonale interesser 
020118_009,020118_009.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_009.wav,﻿og ikke minst etterretter de i cyberdomenet
020118_010,020118_010.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_010.wav,﻿ofte en lang lang prosess foran
020118_014,020118_014.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_014.wav,﻿før man sitter i nettet kaller
020118_015,020118_015.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_015.wav,﻿tradisjonelle ting som gaver reiser 
020118_017,020118_017.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_017.wav,﻿informasjon som er tilgjengelig 
020118_018,020118_018.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_018.wav,﻿til å forvalte 
020118_020,020118_020.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_020.wav,﻿Russland og Kina 
020118_021,020118_021.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_021.wav,﻿etterretter mot andre land 
020118_027,020118_027.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_027.wav,﻿men vi gjør oppmerksom på tjenestene
020118_028,020118_028.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_028.wav,﻿veien til de kan være
020118_031,020118_031.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_031.wav,﻿verdier i Norge 
020118_032,020118_032.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_032.wav,﻿som blir etterforska av pst
020118_033,020118_033.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_033.wav,﻿husker en indisk it-arbeider
020118_034,020118_034.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_034.wav,﻿er det nok en pågående diskusjon
020118_035,020118_035.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_035.wav,﻿viser hvor sårbart det kan være 
020118_037,020118_037.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_037.wav,﻿for alvorlige angrep 
020118_040,020118_040.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_040.wav,﻿alle norske pasientopplysninger 
020118_042,020118_042.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_042.wav,﻿tjenester ut av Norge 
020118_044,020118_044.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_044.wav,﻿hvordan er den risikoen opp mot
020118_046,020118_046.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_046.wav,﻿fra alle nordmenns bruk av internett er
020118_047,020118_047.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_047.wav,﻿er et feilbilde er snakk om
020118_048,020118_048.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_048.wav,﻿lagres av noen uten 
020118_049,020118_049.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_049.wav,﻿samtykke det skal faktisk slettes dette er
020118_053,020118_053.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_053.wav,﻿har satt seg inn i de
020118_054,020118_054.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_054.wav,﻿at skal man innføre det
020118_055,020118_055.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_055.wav,﻿uten kontakt med 
020118_056,020118_056.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_056.wav,﻿snowden-avsløringene viste at alle landene rundt oss
020118_057,020118_057.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_057.wav,﻿også tenke på at norge
020118_058,020118_058.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_058.wav,﻿som har behov for en større kommunikasjonsfrihet ikke lenger 
020118_060,020118_060.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_060.wav,﻿amerikanske soldater med 
020118_061,020118_061.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_061.wav,﻿det kan legge værnes i grus uten å gå fra kai
020118_062,020118_062.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_062.wav,﻿all bruk av 
020118_063,020118_063.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_063.wav,﻿trusler og mer 
020118_064,020118_064.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_064.wav,﻿oppbygging av et nasjonalt forsvar 
020118_065,020118_065.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_065.wav,﻿en liten endring 
020118_066,020118_066.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_066.wav,﻿det kjent at 
020118_067,020118_067.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_067.wav,﻿personell på norsk jord 
020118_069,020118_069.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_069.wav,﻿sammen med at det er 
020118_071,020118_071.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_071.wav,﻿regjeringen har ført en kald krigs retorikk
020118_072,020118_072.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_072.wav,﻿det er ikke altså fordi de føler seg truet
020118_073,020118_073.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_073.wav,﻿at det er splittelse og uenighet om sikkerhetspolitikken
020118_074,020118_074.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_074.wav,﻿at man ser annerledes på
020118_076,020118_076.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_076.wav,﻿et år med Trump 
020118_077,020118_077.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_077.wav,﻿er at i USA 
020118_078,020118_078.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_078.wav,﻿selvfølgelig sier russerne at de føler seg både truet og provosert
020118_079,020118_079.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020118_079.wav,﻿om at vi gjør det åpent 
02012018_000,02012018_000.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_000.wav,﻿hadia tajik trosset støre og leste høyt fra varslene mot trond giske på sentralstyremøtet samtidig sier støre at han tror på varslerne
02012018_001,02012018_001.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_001.wav,﻿vi skal ha 
02012018_002,02012018_002.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_002.wav,﻿vi skal forutsette at horisontale tillitsvalgte kjenner regelverket
02012018_003,02012018_003.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_003.wav,﻿vi skal ta på stort alvor at det blir fulgt og respektert
02012018_006,02012018_006.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_006.wav,﻿jeg tar avstand fra den ordbruken
02012018_007,02012018_007.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_007.wav,﻿fordi det kan gi inntrykk av at varsler
02012018_008,02012018_008.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_008.wav,﻿et tvilsomt lys 
02012018_012,02012018_012.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_012.wav,﻿ettergå om det har skjedd
02012018_015,02012018_015.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_015.wav,﻿asyl og innvandring 
02012018_016,02012018_016.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_016.wav,﻿er en ny regjeringsplattform oppdraget 
02012018_025,02012018_025.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_025.wav,﻿er bekymret over at antall påkjørte rein på nordlandsbanen i fjor
02012018_026,02012018_026.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_026.wav,﻿de første politianmeldelsene har kommet inn etter at barn er blitt sendt på koranskole i somalia
02012018_030,02012018_030.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_030.wav,﻿for første gang på nesten ti år har vært omfattende demonstrasjoner mot regimet i iran
02012018_033,02012018_033.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_033.wav,﻿de iranske protestene er dette 
02012018_034,02012018_034.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_034.wav,﻿men protestene er også dette 
02012018_036,02012018_036.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_036.wav,﻿så slagordene er rettet mot den
02012018_037,02012018_037.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_037.wav,﻿det vil ikke amiry-moghaddam være med på 
02012018_039,02012018_039.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_039.wav,﻿folk sa nord-koreas leder
02012018_040,02012018_040.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_040.wav,﻿allerede om en uke 
02012018_043,02012018_043.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_043.wav,﻿blir etterforsket av politiet 
02012018_045,02012018_045.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_045.wav,﻿og mente at det bare ville blidgjøre mus limer som driver med gjengvoldtekter
02012018_046,02012018_046.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_046.wav,﻿den årlige snø og is isfestivalen nordøstlig kina gir byen harbin store
02012018_049,02012018_049.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_049.wav,﻿til helt nye steder på både
02012018_050,02012018_050.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_050.wav,﻿nord og sørpolen 
02012018_052,02012018_052.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_052.wav,﻿den kan bryte metertykk is og seile i sekstifem døgn uten påfyll av drivstoff
02012018_053,02012018_053.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_053.wav,﻿Mannskapet må forberede seg på uker i isolasjon i 
02012018_054,02012018_054.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_054.wav,﻿journalist og forfatter jahn otto johansen er død
02012018_061,02012018_061.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_061.wav,﻿jødisk kultur antisemittisme og romfolkets skjebne 
02012018_065,02012018_065.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_065.wav,﻿formidle deres historier 
02012018_067,02012018_067.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_067.wav,﻿han var en lidenskapelig fisker og kalte seg lutefiskens ambassadør 
02012018_068,02012018_068.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_068.wav,﻿krever aktivt engasjement vi forutsetter den rette sinnsstemning
02012018_070,02012018_070.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_070.wav,﻿han ble åttitre år gammel 
02012018_072,02012018_072.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_072.wav,﻿alle varsler på alvor 
02012018_081,02012018_081.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_081.wav,﻿til årets designpris 
02012018_082,02012018_082.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_082.wav,﻿ikke klesdesignpris men designpris 
02012018_087,02012018_087.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_087.wav,﻿ikke skal bli en stjerneløs parodi 
02012018_090,02012018_090.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_090.wav,﻿weng vil fullføre 
02012018_097,02012018_097.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_097.wav,﻿det er Mange tøffe tak 
02012018_099,02012018_099.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_099.wav,﻿på den medisinske ekspertisen fraråder ham å konkurrere på toppnivå
02012018_102,02012018_102.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Jan2018/02012018_102.wav,﻿sier han tar alle varslere på alvor
020217_001,020217_001.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_001.wav,﻿og ideologien som førte henne i fangenskap
020217_002,020217_002.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_002.wav,﻿det er verdt å lytte til henne 
020217_004,020217_004.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_004.wav,﻿uten å spørre 
020217_007,020217_007.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_007.wav,﻿ordet fascisme i sammenheng med Trump 
020217_014,020217_014.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_014.wav,﻿som snakker om å destruere 
020217_017,020217_017.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_017.wav,﻿at han skal bli fascistisk
020217_018,020217_018.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_018.wav,﻿at USA hadde sine idealer til felles 
020217_019,020217_019.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_019.wav,﻿med europa de allierte resten av verden ikke sant
020217_021,020217_021.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_021.wav,﻿mot å bruke begrepet fascisme
020217_022,020217_022.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_022.wav,﻿det betyr anti-demokrati 
020217_024,020217_024.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_024.wav,﻿utgjør en viktig og stor krets
020217_025,020217_025.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_025.wav,﻿men da må 
020217_030,020217_030.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_030.wav,﻿en de kan ikke oppføre seg som
020217_032,020217_032.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_032.wav,﻿ikke kan bestemme 
020217_033,020217_033.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_033.wav,﻿ikke bevilge penger 
020217_035,020217_035.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_035.wav,﻿men føre krig over lang tid da trenger han penger og
020217_036,020217_036.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_036.wav,﻿hvis han vil bruke atomvåpen 
020217_037,020217_037.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_037.wav,﻿så den skal gjennom en kommandokjede
020217_045,020217_045.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_045.wav,﻿er en handelsavtale 
020217_046,020217_046.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_046.wav,﻿bidra til å få ned handelshinder 
020217_048,020217_048.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_048.wav,﻿fem ganger så mye 
020217_050,020217_050.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_050.wav,﻿fire ganger så mye handel 
020217_051,020217_051.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_051.wav,﻿har levd av handel i flere hundre år 
020217_052,020217_052.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_052.wav,﻿på en usikker 
020217_053,020217_053.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_053.wav,﻿vi trenger å handle med hverandre 
020217_054,020217_054.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_054.wav,﻿avgjørende for Norge 
020217_055,020217_055.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_055.wav,﻿vi eksporterer mer til eu samlet
020217_057,020217_057.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_057.wav,﻿med Storbritannia eller USA 
020217_059,020217_059.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_059.wav,﻿tannbørstestandard i Norge 
020217_061,020217_061.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_061.wav,﻿det er handel på like premisser 
020217_062,020217_062.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_062.wav,﻿vi har overført 
020217_064,020217_064.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_064.wav,﻿påstander som ikke kan dokumenteres 
020217_066,020217_066.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_066.wav,﻿sette opp mot hinder 
020217_067,020217_067.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Debatten/CUT1/020217_067.wav,﻿det vil usa tape på
02022018_000,02022018_000.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_000.wav,﻿overgrepsofre prøvde å angripe 
02022018_010,02022018_010.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_010.wav,﻿giskes advokater sier til nrk at det i brevet til sentralstyret ikke har vært meningen å utelate sentrale detaljer giske selv har
02022018_015,02022018_015.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_015.wav,﻿som er tydelig preget av at han har havnet i et spiondrama fra virkeligheten
02022018_016,02022018_016.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_016.wav,﻿totalt isolert i et russisk
02022018_020,02022018_020.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_020.wav,﻿du kan bli sittende lenge her
02022018_022,02022018_022.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_022.wav,﻿gikk veien tilbake til varetekt 
02022018_026,02022018_026.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_026.wav,﻿et dokument som laget av en tidligere britisk spion betalt for
02022018_028,02022018_028.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_028.wav,﻿kan fortsette sin etterforskning om henne angivelig sammensvergelse mellom
02022018_033,02022018_033.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_033.wav,﻿han knytter seg til situasjonen hvor janne jemtland 
02022018_036,02022018_036.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_036.wav,﻿den andre dommen etter avsløringen om massive overgrep i tysfjord
02022018_038,02022018_038.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_038.wav,﻿snart to uker siden 
02022018_039,02022018_039.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_039.wav,﻿håndteringen av russisk ol-deltakelse er både flau og kaotisk
02022018_040,02022018_040.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_040.wav,﻿det er seriøs tematikk skam skuespillerne straks skal snakke med hertugparet om
02022018_041,02022018_041.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_041.wav,﻿ungdom og psykisk helse 
02022018_044,02022018_044.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_044.wav,﻿skam har blitt så viktig
02022018_045,02022018_045.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_045.wav,﻿tematikken i serien så viktig at hertugparet tok seg tid til det
02022018_046,02022018_046.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_046.wav,﻿elever og fagfolk 
02022018_054,02022018_054.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_054.wav,﻿som vil lukke døra for flest asylsøkere og innvandrarar
02022018_055,02022018_055.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_055.wav,﻿om å være strengest 
02022018_059,02022018_059.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_059.wav,﻿ingen kan bestemme 
02022018_061,02022018_061.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_061.wav,﻿ett hundre og syttifem års fengsel for å ha forgrepet seg seksuelt på over hundre unge jenter
02022018_064,02022018_064.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_064.wav,﻿mot kurdiske soldater 
02022018_068,02022018_068.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_068.wav,﻿de viste sin holdning ved å la
02022018_069,02022018_069.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_069.wav,﻿vi om hvem som skal få bruke området
02022018_072,02022018_072.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_072.wav,﻿bare femtito en halv time
02022018_075,02022018_075.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Feb2018/02022018_075.wav,﻿er på trening og er med
02032018_002,02032018_002.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_002.wav,﻿fire hundre og tjuefire sivile og i somalia er minst fem hundre og tjuefire drept
02032018_005,02032018_005.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_005.wav,﻿når verken norge eller usa formelt deltar i krigføring
02032018_010,02032018_010.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_010.wav,﻿stol at basen i norge bidrar med data som kan brukes til å finne ut nøyaktig
02032018_013,02032018_013.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_013.wav,﻿Pakistan og somalia 
02032018_014,02032018_014.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_014.wav,﻿der vi ikke er i krig
02032018_016,02032018_016.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_016.wav,﻿under full nasjonal kontroll 
02032018_018,02032018_018.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_018.wav,﻿kontrollerer også Hvilke data som deles 
02032018_020,02032018_020.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_020.wav,﻿de er ikke lykkes nrk å få svar fra usas forsvarsdepartement
02032018_021,02032018_021.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_021.wav,﻿NSA vil ikke kommentere saken 
02032018_028,02032018_028.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_028.wav,﻿under tilsyn av 
02032018_029,02032018_029.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_029.wav,﻿i salen sitter faren også når lydloggen fra amk sentralen
02032018_030,02032018_030.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_030.wav,﻿han puster tungt og gråter tann hører datteras siste minutter
02032018_034,02032018_034.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_034.wav,﻿øker for eksempel electrolux sier dette 
02032018_039,02032018_039.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_039.wav,﻿flere titalls personer skal være drept og over femti skadd
02032018_040,02032018_040.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_040.wav,﻿i den franske delen av alpene nær grensen til Italia 
02032018_043,02032018_043.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_043.wav,﻿ønsker for det nye 
02032018_044,02032018_044.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_044.wav,﻿det for hell oransje for penger og hvite for god helse
02032018_045,02032018_045.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_045.wav,﻿er den femten dager lange feiringen av kinesisk
02032018_046,02032018_046.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_046.wav,﻿ifølge den kinesiske kalenderen 
02032018_057,02032018_057.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_057.wav,﻿en oppvekst med sterk mishandling
02032018_058,02032018_058.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/Mar2018/02032018_058.wav,﻿vonde minner ødelagt hørsel og talevansker bærer 
